timestamp,gateway,active_connections,goroutines,heap_alloc_mb,heap_sys_mb
1774721536,gateway1,211,641,5.0625762939453125,11.96875
1774721536,gateway2,168,512,3.6249008178710938,12.65625
1774721536,gateway3,173,527,5.3831939697265625,12.5
1774721536,gateway4,193,587,4.7241363525390625,12.1875
1774721536,gateway5,166,506,3.2812423706054688,12.59375
1774721540,gateway1,199,605,6.0938568115234375,11.90625
1774721540,gateway2,191,581,4.672462463378906,12.3125
1774721540,gateway3,187,569,4.3730621337890625,12.28125
1774721540,gateway4,217,659,6.0425262451171875,11.9375
1774721540,gateway5,180,548,4.2735748291015625,12.40625
1774721544,gateway1,187,569,4.1162261962890625,11.78125
1774721544,gateway2,216,656,4.175933837890625,12.03125
1774721544,gateway3,181,551,5.2606201171875,12.1875
1774721544,gateway4,233,707,4.607666015625,11.625
1774721544,gateway5,182,554,5.2906951904296875,12.28125
1774721548,gateway1,186,566,5.301689147949219,11.6875
1774721548,gateway2,202,614,5.1486663818359375,11.8125
1774721548,gateway3,195,593,6.3886260986328125,16.03125
1774721548,gateway4,225,683,5.7775115966796875,11.5625
1774721548,gateway5,184,560,6.2504119873046875,12.25
1774721552,gateway1,212,644,6.5173492431640625,11.59375
1774721552,gateway2,201,611,6.192657470703125,11.65625
1774721552,gateway3,193,587,4.7587127685546875,16
1774721552,gateway4,217,659,6.9682464599609375,11.40625
1774721552,gateway5,175,533,4.134185791015625,12.21875
1774721555,gateway1,232,704,4.6489410400390625,15.46875
1774721555,gateway2,185,563,3.4288101196289062,11.65625
1774721555,gateway3,208,632,6.0082244873046875,15.65625
1774721555,gateway4,201,611,7.99774169921875,11.4375
1774721555,gateway5,174,530,5.1435089111328125,12.15625
1774721559,gateway1,220,668,5.6741180419921875,15.40625
1774721559,gateway2,174,530,4.345451354980469,11.65625
1774721559,gateway3,209,635,7.166900634765625,15.625
1774721559,gateway4,205,623,4.5440826416015625,11.4375
1774721559,gateway5,184,560,6.190818786621094,12.15625
1774721563,gateway1,224,680,6.912872314453125,15.34375
1774721563,gateway2,180,548,5.290412902832031,11.65625
1774721563,gateway3,188,572,4.726905822753906,15.59375
1774721563,gateway4,224,680,5.883026123046875,11.375
1774721563,gateway5,178,542,3.3730087280273438,12.09375
1774721567,gateway1,221,671,8.156494140625,15.28125
1774721567,gateway2,182,554,6.392059326171875,11.65625
1774721567,gateway3,197,599,5.735221862792969,15.53125
1774721567,gateway4,218,662,6.913551330566406,11.34375
1774721567,gateway5,173,527,4.407829284667969,12
1774721570,gateway1,223,677,5.004295349121094,15.28125
1774721570,gateway2,191,581,3.9253005981445312,11.6875
1774721570,gateway3,186,566,6.840019226074219,15.5625
1774721570,gateway4,223,677,4.266975402832031,11.34375
1774721570,gateway5,179,545,5.4332427978515625,12
1774721574,gateway1,206,626,6.069465637207031,15.25
1774721574,gateway2,187,569,4.91851806640625,11.65625
1774721574,gateway3,199,605,3.80084228515625,15.5625
1774721574,gateway4,219,665,5.539405822753906,11.28125
1774721574,gateway5,189,575,6.459114074707031,12.03125
1774721578,gateway1,190,579,7.095252990722656,15.1875
1774721578,gateway2,196,596,6.050178527832031,11.65625
1774721578,gateway3,205,623,4.854804992675781,15.53125
1774721578,gateway4,235,713,6.847076416015625,11.28125
1774721578,gateway5,178,542,3.9813690185546875,12
1774721582,gateway1,201,611,8.350601196289062,15.1875
1774721582,gateway2,178,542,6.785491943359375,11.59375
1774721582,gateway3,218,662,6.1448822021484375,15.53125
1774721582,gateway4,210,638,7.852241516113281,11.21875
1774721582,gateway5,191,581,5.027671813964844,11.875
1774721586,gateway1,220,668,4.792808532714844,15.21875
1774721586,gateway2,185,563,4.212959289550781,11.65625
1774721586,gateway3,204,620,7.1288909912109375,15.5
1774721586,gateway4,206,626,4.777397155761719,11.21875
1774721586,gateway5,189,575,6.3558349609375,11.84375
1774721589,gateway1,215,653,5.9714813232421875,15.1875
1774721589,gateway2,187,569,5.265769958496094,11.65625
1774721589,gateway3,212,644,4.5608367919921875,15.53125
1774721589,gateway4,215,653,5.857810974121094,11.125
1774721589,gateway5,179,545,3.7812728881835938,11.8125
1774721593,gateway1,216,656,7.2035980224609375,15.21875
1774721593,gateway2,189,575,6.192901611328125,11.6875
1774721593,gateway3,189,575,5.5692138671875,15.4375
1774721593,gateway4,218,662,7.070709228515625,11.09375
1774721593,gateway5,179,545,4.756591796875,11.75
1774721597,gateway1,227,689,4.603385925292969,15.21875
1774721597,gateway2,183,557,3.7447891235351562,11.71875
1774721597,gateway3,185,563,6.556999206542969,15.4375
1774721597,gateway4,229,695,4.130393981933594,11.125
1774721597,gateway5,180,548,5.781036376953125,11.71875
1774721601,gateway1,203,617,5.552215576171875,15.1875
1774721601,gateway2,183,557,4.768951416015625,11.6875
1774721601,gateway3,207,629,7.7859344482421875,15.4375
1774721601,gateway4,227,689,5.384063720703125,11.0625
1774721601,gateway5,188,572,6.7354583740234375,11.71875
1774721604,gateway1,191,581,6.6163787841796875,15.21875
1774721604,gateway2,216,656,6.236091613769531,11.5
1774721604,gateway3,220,668,4.93914794921875,15.40625
1774721604,gateway4,262,794,6.994972229003906,10.9375
1774721604,gateway5,211,641,4.349205017089844,11.625
1774721608,gateway1,231,701,8.169960021972656,15.1875
1774721608,gateway2,228,692,4.228385925292969,11.40625
1774721608,gateway3,252,764,6.361030578613281,15.0625
1774721608,gateway4,268,812,4.876167297363281,14.6875
1774721608,gateway5,238,722,5.7465972900390625,11.3125
1774721612,gateway1,280,848,5.43719482421875,14.8125
1774721612,gateway2,242,734,5.552909851074219,11.1875
1774721612,gateway3,254,770,7.812744140625,15.0625
1774721612,gateway4,300,908,6.4999542236328125,14.34375
1774721612,gateway5,261,791,7.126945495605469,11.15625
1774721616,gateway1,326,986,7.453437805175781,14.3125
1774721616,gateway2,271,821,7.3745574951171875,10.78125
1774721616,gateway3,293,887,6.0258026123046875,14.65625
1774721616,gateway4,308,932,8.407127380371094,14.09375
1774721616,gateway5,263,797,5.911369323730469,14.9375
1774721620,gateway1,346,1046,5.986991882324219,18.0625
1774721620,gateway2,307,929,5.614654541015625,14.4375
1774721620,gateway3,317,959,7.9380035400390625,14.28125
1774721620,gateway4,348,1052,6.575614929199219,13.59375
1774721620,gateway5,279,845,7.534660339355469,14.71875
1774721624,gateway1,379,1145,8.174293518066406,17.59375
1774721624,gateway2,321,971,7.5169830322265625,13.875
1774721624,gateway3,334,1010,6.082244873046875,18.03125
1774721624,gateway4,382,1154,8.794418334960938,13.15625
1774721624,gateway5,310,938,9.51263427734375,14.34375
1774721627,gateway1,389,1175,10.447944641113281,17.15625
1774721627,gateway2,345,1043,9.571487426757812,13.625
1774721627,gateway3,351,1061,8.108184814453125,17.625
1774721627,gateway4,399,1205,11.105934143066406,16.71875
1774721627,gateway5,367,1109,7.2183837890625,17.71875
1774721631,gateway1,421,1271,7.6558074951171875,16.78125
1774721631,gateway2,352,1064,7.015350341796875,17.375
1774721631,gateway3,381,1151,10.263801574707031,17.28125
1774721631,gateway4,435,1313,8.179649353027344,16.375
1774721631,gateway5,394,1190,9.361526489257812,17.1875
1774721635,gateway1,420,1268,10.075294494628906,16.5
1774721635,gateway2,363,1097,9.102798461914062,17.03125
1774721635,gateway3,392,1184,7.1378326416015625,21.03125
1774721635,gateway4,421,1271,10.392921447753906,16.125
1774721635,gateway5,395,1193,6.9099578857421875,16.96875
1774721639,gateway1,438,1322,12.446044921875,20.25
1774721639,gateway2,379,1145,11.268157958984375,16.9375
1774721639,gateway3,388,1172,9.258811950683594,20.84375
1774721639,gateway4,431,1301,12.848106384277344,20
1774721639,gateway5,378,1142,8.820335388183594,16.65625
1774721642,gateway1,435,1313,7.592628479003906,20.15625
1774721642,gateway2,388,1172,7.3763580322265625,16.65625
1774721642,gateway3,389,1175,11.369041442871094,20.78125
1774721642,gateway4,422,1274,8.172569274902344,20.03125
1774721642,gateway5,369,1115,10.983222961425781,16.625
1774721646,gateway1,409,1235,9.813301086425781,20.0625
1774721646,gateway2,380,1150,9.331008911132812,16.53125
1774721646,gateway3,382,1154,6.5216217041015625,20.65625
1774721646,gateway4,445,1343,10.729118347167969,19.84375
1774721646,gateway5,380,1148,13.017684936523438,20.625
1774721650,gateway1,418,1262,12.145912170410156,20
1774721650,gateway2,369,1115,11.387313842773438,16.5
1774721650,gateway3,384,1160,8.614013671875,20.625
1774721650,gateway4,446,1346,13.094276428222656,19.75
1774721650,gateway5,376,1136,7.7068328857421875,20.625
1774721654,gateway1,420,1268,7.002342224121094,19.9375
1774721654,gateway2,374,1131,6.168647766113281,20.46875
1774721654,gateway3,377,1139,10.617355346679688,20.5625
1774721654,gateway4,450,1358,8.298011779785156,19.75
1774721654,gateway5,368,1112,9.754158020019531,20.53125
1774721658,gateway1,427,1289,9.311851501464844,19.90625
1774721658,gateway2,384,1160,8.278831481933594,20.40625
1774721658,gateway3,383,1157,12.855117797851562,20.5
1774721658,gateway4,422,1274,10.5191650390625,19.59375
1774721658,gateway5,378,1142,11.868919372558594,20.53125
1774721661,gateway1,423,1278,11.779075622558594,19.90625
1774721661,gateway2,378,1142,10.223182678222656,20.375
1774721661,gateway3,390,1178,8.09136962890625,20.46875
1774721661,gateway4,424,1280,12.750953674316406,19.59375
1774721661,gateway5,382,1154,6.866912841796875,20.53125
1774721665,gateway1,433,1307,14.116355895996094,19.71875
1774721665,gateway2,371,1121,12.254959106445312,20.34375
1774721665,gateway3,390,1178,10.195602416992188,20.46875
1774721665,gateway4,427,1289,15.253898620605469,19.59375
1774721665,gateway5,382,1154,8.867141723632812,20.5
1774721669,gateway1,434,1310,8.854766845703125,19.71875
1774721669,gateway2,373,1127,7.545318603515625,20.375
1774721669,gateway3,373,1127,12.177505493164062,20.4375
1774721669,gateway4,459,1385,9.354972839355469,19.625
1774721669,gateway5,371,1121,10.839942932128906,20.53125
1774721673,gateway1,394,1190,10.864906311035156,19.59375
1774721673,gateway2,380,1148,9.522422790527344,20.375
1774721673,gateway3,384,1160,7.098487854003906,20.46875
1774721673,gateway4,474,1430,11.867538452148438,19.46875
1774721673,gateway5,376,1136,13.007987976074219,20.46875
1774721677,gateway1,373,1127,12.865287780761719,19.59375
1774721677,gateway2,378,1142,11.621055603027344,20.34375
1774721677,gateway3,365,1103,8.927696228027344,20.46875
1774721677,gateway4,476,1436,14.4656982421875,19.34375
1774721677,gateway5,400,1208,8.409950256347656,20.5
1774721680,gateway1,386,1166,6.8353424072265625,23.6875
1774721680,gateway2,383,1157,7.177215576171875,20.3125
1774721680,gateway3,357,1079,10.894157409667969,20.40625
1774721680,gateway4,477,1439,9.770584106445312,19.34375
1774721680,gateway5,397,1199,10.404342651367188,20.5
1774721684,gateway1,430,1298,9.318222045898438,23.65625
1774721684,gateway2,384,1160,9.273658752441406,20.3125
1774721684,gateway3,371,1121,13.027061462402344,20.4375
1774721684,gateway4,439,1325,12.023818969726562,19.25
1774721684,gateway5,379,1145,12.371292114257812,20.4375
1774721688,gateway1,433,1307,11.564559936523438,23.6875
1774721688,gateway2,376,1136,11.3797607421875,20.28125
1774721688,gateway3,401,1211,7.931526184082031,20.40625
1774721688,gateway4,418,1262,14.248199462890625,19.1875
1774721688,gateway5,379,1145,7.3422698974609375,20.40625
1774721692,gateway1,428,1292,7.3020172119140625,23.6875
1774721692,gateway2,384,1160,6.4565887451171875,20.3125
1774721692,gateway3,409,1235,10.233558654785156,20.28125
1774721692,gateway4,397,1199,6.754585266113281,19.21875
1774721692,gateway5,386,1166,9.440811157226562,20.40625
1774721696,gateway1,425,1283,9.636474609375,23.65625
1774721696,gateway2,356,1076,8.465629577636719,20.28125
1774721696,gateway3,411,1241,12.313522338867188,20.25
1774721696,gateway4,396,1196,8.862045288085938,19.1875
1774721696,gateway5,389,1175,11.531005859375,20.375
1774721699,gateway1,387,1169,11.447257995605469,23.65625
1774721699,gateway2,316,956,9.904624938964844,20.25
1774721699,gateway3,386,1166,7.8284759521484375,20.15625
1774721699,gateway4,377,1139,10.737464904785156,19.28125
1774721699,gateway5,367,1109,6.4501495361328125,20.40625
1774721703,gateway1,317,959,12.857154846191406,23.625
1774721703,gateway2,281,851,11.655838012695312,20.1875
1774721703,gateway3,317,959,9.309280395507812,20.09375
1774721703,gateway4,347,1050,12.4456787109375,19.375
1774721703,gateway5,301,911,7.7833251953125,20.4375
1774721707,gateway1,269,815,14.2655029296875,23.65625
1774721707,gateway2,242,734,12.861839294433594,20.21875
1774721707,gateway3,269,815,10.510749816894531,20.15625
1774721707,gateway4,296,896,5.468070983886719,19.5
1774721707,gateway5,249,755,8.958625793457031,20.46875
1774721711,gateway1,225,683,5.44879150390625,23.875
1774721711,gateway2,197,599,4.836921691894531,20.40625
1774721711,gateway3,201,611,11.362785339355469,20.40625
1774721711,gateway4,265,803,6.7076568603515625,19.59375
1774721711,gateway5,191,581,9.787635803222656,20.78125
1774721715,gateway1,178,542,6.2313995361328125,24.09375
1774721715,gateway2,142,434,5.496337890625,20.8125
1774721715,gateway3,149,455,12.114845275878906,20.71875
1774721715,gateway4,197,599,7.5378570556640625,19.9375
1774721715,gateway5,152,464,10.51220703125,20.84375
1774721718,gateway1,130,398,6.768463134765625,24.46875
1774721718,gateway2,97,299,5.8157196044921875,21.28125
1774721718,gateway3,102,314,12.521636962890625,21.0625
1774721718,gateway4,131,401,7.963233947753906,20.40625
1774721718,gateway5,110,338,10.957756042480469,21.25
1774721722,gateway1,74,230,6.997772216796875,25.1875
1774721722,gateway2,58,182,5.987030029296875,21.84375
1774721722,gateway3,62,194,12.599235534667969,21.875
1774721722,gateway4,69,215,8.128799438476562,21.53125
1774721722,gateway5,62,194,11.080284118652344,21.9375
1774721726,gateway1,35,113,7.055229187011719,26.125
1774721726,gateway2,21,71,6.028007507324219,22.65625
1774721726,gateway3,15,53,12.646308898925781,22.84375
1774721726,gateway4,18,62,8.180206298828125,22.5
1774721726,gateway5,23,77,11.130119323730469,22.875
1774721730,gateway1,6,26,7.0931549072265625,26.78125
1774721730,gateway2,4,20,6.055809020996094,23.1875
1774721730,gateway3,2,14,12.669502258300781,23.21875
1774721730,gateway4,2,14,8.198631286621094,22.96875
1774721730,gateway5,1,11,11.153739929199219,23.5
